booking_id,hotel_id,cust_id,Booking Date,checkin_date,checkout_date,Room_Nights,Num Rooms,Room_Category,Meal_Plan,Booking_Channel,Booking Price(INR),Discount_Applied(%),Net_Amount_Paid(INR),Payment Status,Cancellation Flag,Refund_Amount(INR),Lead_Time_Days,Post_Stay_Rating
BKG013270,HTL0037,CUST00869,04/07/2026,2026-08-04,2026-08-07,3,1.0,Standard,Full Board,App,28373.31,0.0,28373.31,SUCCESS,0,0.0,,
BKG013271,HTL0047,CUST00797,2026-08-29,2026-09-17,2026-09-19,2,1.0,Deluxe,Breakfast Included,App,32010.09,5.0,30409.59,failed,no,0.0,,4.0
BKG013272,HTL0079,CUST01044,2025-04-22,2025-05-13,2025-05-15,2,1.0,Deluxe,Breakfast Included,Website,10479.05,20.0,8383.24,Success,N,0.0,21.0,
BKG013273,HTL0119,CUST03917,2024-05-31,2024-06-04,2024-06-05,1,1.0,Standard,Room Only,Call Center,12876.51,25.0,9657.38,SUCCESS,0,0.0,,4.0
BKG013274,HTL0118,CUST05611,2026-05-20,2026-05-20,2026-05-21,1,1.0,Suite,Breakfast Included,App,15172.24,10.0,13655.02,Refunded,N,0.0,0.0,3.0
BKG013275,HTL0253,CUST02936,2025-08-05,2025-08-09,2025-08-14,5,,Standard,Breakfast Included,Website,46367.51,0.0,46367.51,,no,0.0,,2.0
BKG013276,HTL0144,CUST02183,11/02/2026,2026-02-18,2026-02-19,1,1.0,Suite,Breakfast Included,Website,13640.68,0.0,13640.68,Refunded,Y,11591.09,7.0,
BKG013277,HTL0185,CUST04690,12/07/2024,2024-07-18,2024-07-20,2,2.0,Standard,Breakfast Included,Call Center,35149.4,20.0,28119.52,Refunded,N,0.0,,
BKG013278,HTL0217,CUST03909,30/06/2024,2024-06-30,2024-07-01,1,1.0,Suite,Room Only,App,14824.34,20.0,11859.47,Failed,N,0.0,0.0,3.0
BKG013279,HTL0156,CUST01178,2024-02-18,2024-03-03,2024-03-04,1,2.0,Suite,Breakfast Included,Website,32822.71,20.0,26258.17,success,TRUE,24323.77,,
BKG013280,HTL0276,CUST04967,16/03/2025,2025-03-27,2025-03-28,1,3.0,Deluxe,Half Board,App,37871.67,0.0,37871.67,Failed,0,0.0,11.0,
BKG013281,HTL0058,CUST02042,2026-08-28,2026-08-28,2026-08-29,1,1.0,Standard,Room Only,Website,8028.8,5.0,7627.36,Success,0,0.0,0.0,
BKG013282,HTL0067,CUST01792,2024-06-29,2024-07-04,2024-07-05,1,1.0,Standard,Breakfast Included,Travel Agent,13174.52,10.0,11857.07,Success,no,0.0,,
BKG013283,HTL0103,CUST03947,2025-03-05,2025-03-10,2025-03-11,1,1.0,Deluxe,Full Board,Website,9745.04,0.0,9745.04,SUCCESS,N,0.0,5.0,4.0
BKG013284,HTL0236,CUST01759,2024-10-24,2024-10-25,2024-10-30,5,1.0,Deluxe,Half Board,,94041.62,20.0,75233.3,Refunded,no,0.0,,
BKG013285,HTL0129,CUST04085,2025-01-11,2025-01-14,2025-01-19,5,3.0,Deluxe,Room Only,Website,131887.79,5.0,125293.4,Failed,N,0.0,3.0,
BKG013286,HTL0241,CUST03088,2024-07-10,2024-07-10,2024-07-11,1,1.0,Standard,Breakfast Included,,6754.5,5.0,6416.78,success,no,0.0,0.0,5.0
BKG013287,HTL0018,CUST00616,21/01/2025,2025-02-28,2025-03-06,6,1.0,Deluxe,Breakfast Included,WEBSITE,76873.75,0.0,76873.75,Failed,N,0.0,38.0,
BKG013288,HTL0245,CUST02745,2023-12-01,2024-01-04,2024-01-05,1,1.0,Standard,Breakfast Included,App,6595.02,0.0,6595.02,success,No,0.0,34.0,4.0
BKG013289,HTL0047,CUST02176,2025-04-26,2025-05-08,2025-05-09,1,1.0,Standard,Breakfast Included,Website,10907.81,0.0,10907.81,Failed,No,0.0,,
BKG013290,HTL0047,CUST02659,2025-10-18,2025-11-01,2025-11-04,3,2.0,Premium,Room Only,WEBSITE,126796.1,0.0,126796.1,,no,0.0,14.0,3.0
BKG013291,HTL0262,CUST04155,2025-03-29,2025-03-29,2025-03-31,2,1.0,Standard,Room Only,App,11990.62,0.0,11990.62,Success,No,0.0,0.0,4.0
BKG013292,HTL0134,CUST03223,2026-06-27,2026-06-30,2026-07-05,5,1.0,Deluxe,Room Only,Website,37528.24,0.0,37528.24,Failed,N,0.0,,4.0
BKG013293,HTL0157,CUST03185,2025-10-30,2025-11-15,2025-11-16,1,1.0,Standard,Breakfast Included,Website,12319.46,0.0,12319.46,Success,0,0.0,,
BKG013294,HTL0228,CUST00922,2024-01-01,2024-02-10,2024-02-12,2,2.0,Suite,Half Board,App,72110.15,0.0,72110.15,Success,Yes,65670.81,40.0,
BKG013295,HTL0259,CUST02189,10/02/2024,2024-02-18,2024-02-20,2,3.0,Standard,Room Only,Call Center,53310.1,15.0,45313.58,Success,N,0.0,8.0,3.0
BKG013296,HTL0268,CUST00098,05/11/2025,2025-11-17,2025-11-19,2,1.0,Deluxe,Breakfast Included,Travel Agent,19205.74,0.0,19205.74,Success,FALSE,0.0,,5.0
BKG013297,HTL0038,CUST04685,2024-08-11,2024-08-11,2024-08-12,1,1.0,Standard,Breakfast Included,Call Center,8372.09,15.0,7116.28,success,FALSE,0.0,0.0,
BKG013298,HTL0032,CUST03521,2025-07-04,2025-07-19,2025-07-22,3,1.0,Suite,Breakfast Included,Call Center,34143.04,15.0,29021.58,SUCCESS,no,0.0,15.0,3.0
BKG013299,HTL0191,CUST01539,2025-11-11,2025-11-11,2025-11-14,3,1.0,Standard,Half Board,Travel Agent,27697.89,5.0,26313.0,Success,0,0.0,0.0,
BKG013300,HTL0172,CUST05848,2025-10-13,2025-10-14,2025-10-15,1,1.0,Deluxe,Breakfast Included,Travel Agent,13225.86,20.0,10580.69,Success,FALSE,0.0,,3.0
BKG013301,HTL0092,CUST00239,2026-03-04,2026-04-13,2026-04-16,3,1.0,Standard,Room Only,Website,9665.71,15.0,8215.85,failed,no,0.0,,
BKG013302,HTL0035,CUST04246,2025-04-05,2025-04-14,2025-04-16,2,1.0,Suite,Breakfast Included,App,34385.19,15.0,29227.41,success,N,0.0,,4.0
BKG013303,HTL0039,CUST04391,2025-07-29,2025-08-21,2025-08-28,7,1.0,Deluxe,Breakfast Included,Travel Agent,67803.72,0.0,67803.72,pending,Y,58536.98,,
BKG013304,HTL0296,CUST04561,21/12/2023,2023-12-26,2023-12-27,1,3.0,Suite,Breakfast Included,App,41889.66,0.0,41889.66,Refunded,no,0.0,,4.0
BKG013305,HTL0226,CUST05459,07/11/2024,2024-11-17,2024-11-18,1,2.0,Standard,Breakfast Included,Travel Agent,23391.77,25.0,17543.83,Success,No,0.0,,3.0
BKG013306,HTL0119,CUST00069,2026-02-22,2026-02-22,2026-02-24,2,1.0,Suite,Breakfast Included,Travel Agent,46596.09,0.0,46596.09,Refunded,0,0.0,0.0,4.0
BKG013307,HTL0292,CUST04512,2026-03-05,2026-04-01,2026-04-04,3,2.0,Standard,Breakfast Included,Website,73097.89,0.0,73097.89,failed,N,0.0,,3.0
BKG013308,HTL0165,CUST00584,2024-04-13,2024-05-04,2024-05-09,5,2.0,Premium,Breakfast Included,Travel Agent,135807.87,5.0,129017.48,Pending,N,0.0,,5.0
BKG013309,HTL0111,CUST04911,2024-08-03,2024-08-17,2024-08-19,2,1.0,Premium,Breakfast Included,Website,30460.24,10.0,27414.22,success,FALSE,0.0,14.0,
BKG013310,HTL0211,CUST05255,13/02/2025,2025-02-16,2025-02-18,2,1.0,Suite,Breakfast Included,,29691.79,20.0,23753.43,success,FALSE,0.0,3.0,5.0
BKG013311,HTL0141,CUST02435,11/02/2025,2025-02-12,2025-02-13,1,1.0,Premium,Half Board,App,18755.82,15.0,15942.45,Success,FALSE,0.0,1.0,2.0
BKG013312,HTL0028,CUST04169,2025-02-13,2025-02-15,2025-02-16,1,2.0,Standard,Room Only,App,20306.3,0.0,20306.3,Failed,TRUE,10791.48,2.0,
BKG013313,HTL0182,CUST02038,2024-12-22,2024-12-24,2024-12-26,2,2.0,Standard,Breakfast Included,App,60855.16,10.0,54769.64,Pending,N,0.0,,
BKG013314,HTL0052,CUST01515,19/11/2025,2025-11-21,2025-11-22,1,2.0,Premium,Breakfast Included,Website,27186.78,15.0,23108.76,success,no,0.0,,4.0
BKG013315,HTL0157,CUST00492,2025-09-09,2025-10-17,2025-10-19,2,1.0,Suite,Breakfast Included,Travel Agent,35472.95,15.0,30152.01,success,FALSE,0.0,,3.0
BKG013316,HTL0286,CUST02297,2025-01-14,2025-01-23,2025-01-26,3,3.0,Standard,Room Only,Website,114885.17,5.0,109140.91,,yes,77633.56,,
BKG013317,HTL0139,CUST02516,2024-09-13,2024-09-21,2024-09-26,5,1.0,Deluxe,Room Only,Website,71869.8,5.0,68276.31,Pending,N,0.0,8.0,5.0
BKG013318,HTL0274,CUST02515,2026-03-10,2026-03-10,2026-03-15,5,1.0,Deluxe,Room Only,Website,48295.51,15.0,41051.18,SUCCESS,no,0.0,0.0,
BKG013319,HTL0172,CUST02615,01/10/2024,2024-10-21,2024-10-29,8,1.0,Premium,Breakfast Included,app,121283.62,10.0,109155.26,Success,no,0.0,,3.0
BKG013320,HTL0242,CUST05008,2025-12-29,2026-01-02,2026-01-03,1,1.0,Standard,Breakfast Included,Website,20372.03,5.0,19353.43,success,FALSE,0.0,,4.0
BKG013321,HTL0109,CUST03799,2026-01-06,2026-02-10,2026-02-14,4,1.0,Suite,Breakfast Included,App,34410.53,15.0,29248.95,Success,FALSE,0.0,35.0,
BKG013322,HTL0169,CUST01002,23/11/2023,2023-12-04,2023-12-05,1,4.0,Deluxe,Half Board,App,46198.01,15.0,39268.31,Refunded,No,0.0,11.0,5.0
BKG013323,HTL0234,CUST02734,28/04/2026,2026-05-01,2026-05-03,2,1.0,Standard,Room Only,App,20107.6,15.0,17091.46,success,0,0.0,,
BKG013324,HTL0288,CUST05669,2025-02-09,2025-02-20,2025-02-21,1,2.0,Deluxe,Breakfast Included,App,21586.84,5.0,20507.5,success,No,0.0,11.0,4.0
BKG013325,HTL0021,CUST02666,17/05/2025,2025-05-23,2025-05-24,1,2.0,Suite,Half Board,App,39200.82,5.0,37240.78,Pending,0,0.0,,4.0
BKG013326,HTL0131,CUST05913,09/01/2026,2026-02-16,2026-02-19,3,1.0,Suite,Breakfast Included,Website,34950.98,20.0,27960.78,success,0,0.0,,
BKG013327,HTL0157,CUST00991,26/02/2024,2024-03-15,2024-03-16,1,1.0,Deluxe,Room Only,App,11327.49,20.0,9061.99,Success,No,0.0,18.0,3.0
BKG013328,HTL0092,CUST05304,2025-11-06,2025-11-09,2025-11-10,1,2.0,Standard,Breakfast Included,App,6663.39,10.0,5997.05,Success,no,0.0,,
BKG013329,HTL0172,CUST04015,17/05/2026,2026-05-18,2026-05-23,5,2.0,Deluxe,Room Only,Travel Agent,154309.32,20.0,123447.46,Refunded,no,0.0,1.0,
BKG013330,HTL0207,CUST03841,2024-03-13,2024-03-13,2024-03-27,14,1.0,Standard,Breakfast Included,Website,182548.48,10.0,164293.63,success,FALSE,0.0,0.0,
BKG013331,HTL0121,CUST02361,2025-04-12,2025-05-03,2025-05-05,2,1.0,Standard,Room Only,app,19477.87,20.0,15582.3,failed,No,0.0,,
BKG013332,HTL0143,CUST02668,2024-11-01,2024-11-19,2024-11-24,5,1.0,Standard,Breakfast Included,app,46851.54,10.0,42166.39,success,FALSE,0.0,,3.0
BKG013333,HTL0040,CUST01492,29/11/2024,2024-12-01,2024-12-02,1,3.0,Deluxe,Breakfast Included,App,38010.0,15.0,32308.5,failed,FALSE,0.0,,
BKG013334,HTL0059,CUST01770,2025-09-04,2025-09-11,2025-09-14,3,1.0,Standard,Room Only,Travel Agent,39014.12,20.0,31211.3,pending,no,0.0,7.0,3.0
BKG013335,HTL0004,CUST00695,21/08/2024,2024-08-26,2024-08-27,1,1.0,Deluxe,Half Board,WEBSITE,17424.55,5.0,16553.32,success,no,0.0,,4.0
BKG013336,HTL0074,CUST00069,2026-07-05,2026-07-10,2026-07-15,5,,Deluxe,Breakfast Included,App,26969.82,0.0,26969.82,SUCCESS,N,0.0,5.0,2.0
BKG013337,HTL0185,CUST01293,2025-03-11,2025-03-17,2025-03-20,3,1.0,Standard,Room Only,Website,27804.71,0.0,27804.71,success,Yes,17488.0,6.0,
BKG013338,HTL0158,CUST02785,2025-03-10,2025-03-10,2025-03-14,4,1.0,Deluxe,Room Only,Website,58454.12,15.0,49686.0,success,TRUE,34749.79,,
BKG013339,HTL0278,CUST02180,2024-08-24,2024-09-09,2024-09-10,1,,Deluxe,Breakfast Included,Website,11387.43,10.0,10248.69,Failed,No,0.0,,
BKG013340,HTL0211,CUST03972,2025-09-03,2025-10-02,2025-10-03,1,1.0,Suite,Half Board,App,16356.05,5.0,15538.25,success,FALSE,0.0,,5.0
BKG013341,HTL0066,CUST02171,2026-04-23,2026-05-02,2026-05-03,1,2.0,Deluxe,Room Only,Website,34644.19,10.0,31179.77,Success,no,0.0,9.0,2.0
BKG013342,HTL0031,CUST02748,17/04/2024,2024-04-29,2024-05-01,2,2.0,Deluxe,Half Board,Travel Agent,46992.29,0.0,46992.29,Success,FALSE,0.0,12.0,2.0
BKG013343,HTL0001,CUST05394,2026-08-10,2026-08-11,2026-08-19,8,3.0,Standard,Room Only,Website,186629.26,5.0,177297.8,Success,No,0.0,1.0,
BKG013344,HTL0056,CUST01680,2025-12-02,2025-12-03,2025-12-06,3,2.0,Standard,Breakfast Included,App,67973.78,,67973.78,Success,0,0.0,1.0,4.0
BKG013345,HTL0139,CUST00404,07/12/2024,2024-12-08,2024-12-09,1,2.0,Deluxe,Room Only,app,26891.91,15.0,22858.12,success,no,0.0,1.0,
BKG013346,HTL0089,CUST03297,20/02/2024,2024-03-03,2024-03-05,2,1.0,Deluxe,Room Only,WEBSITE,20997.9,20.0,16798.32,SUCCESS,No,0.0,12.0,
BKG013347,HTL0105,CUST01602,03/10/2024,2024-10-20,2024-10-22,2,1.0,Standard,Breakfast Included,,18657.34,15.0,15858.74,failed,Y,10190.31,17.0,
BKG013348,HTL0168,CUST02279,2024-05-20,2024-06-04,2024-06-11,7,1.0,Suite,Room Only,Website,119134.49,,119134.49,Success,N,0.0,,
BKG013349,HTL0299,CUST04984,2026-04-28,2026-05-03,2026-05-04,1,1.0,Deluxe,Half Board,Call Center,15537.17,20.0,12429.74,success,FALSE,0.0,5.0,3.0
BKG013350,HTL0142,CUST03315,2026-08-24,2026-08-27,2026-08-28,1,1.0,Standard,Half Board,App,6885.05,15.0,5852.29,success,0,0.0,3.0,2.0
BKG013351,HTL0116,CUST03755,2024-06-19,2024-07-06,2024-07-11,5,1.0,Standard,Full Board,WEBSITE,73145.17,10.0,65830.65,Success,FALSE,0.0,17.0,5.0
BKG013352,HTL0045,CUST00048,2026-02-02,2026-03-02,2026-03-08,6,1.0,Standard,Breakfast Included,App,61765.05,10.0,55588.55,success,0,0.0,,
BKG013353,HTL0089,CUST04713,30/12/2023,2024-01-29,2024-02-06,8,,Standard,Full Board,app,218176.84,5.0,207268.0,Failed,0,0.0,,
BKG013354,HTL0229,CUST05789,2025-12-01,2025-12-04,2025-12-07,3,1.0,Standard,Breakfast Included,App,29438.84,10.0,26494.96,Success,no,0.0,,2.0
BKG013355,HTL0065,CUST00320,27/09/2024,2024-10-25,2024-10-27,2,2.0,Standard,Half Board,,28176.28,5.0,26767.47,SUCCESS,FALSE,0.0,,2.0
BKG013356,HTL0174,CUST05134,2025-08-20,2025-10-29,2025-11-02,4,1.0,Standard,Full Board,App,38705.83,15.0,32899.96,failed,N,0.0,,
BKG013357,HTL0281,CUST03881,2024-08-24,2024-09-08,2024-09-09,1,3.0,Standard,Full Board,App,23237.19,0.0,23237.19,Pending,no,0.0,15.0,
BKG013358,HTL0077,CUST02850,2026-04-09,2026-05-15,2026-05-17,2,1.0,Deluxe,Breakfast Included,WEBSITE,20967.79,0.0,20967.79,Success,N,0.0,,5.0
BKG013359,HTL0157,CUST00605,2026-04-07,2026-04-13,2026-04-15,2,1.0,Suite,Breakfast Included,App,35482.08,20.0,28385.66,success,N,0.0,6.0,
BKG013360,HTL0051,CUST01970,2023-11-19,2023-11-20,2023-11-21,1,1.0,Deluxe,Breakfast Included,Website,11171.53,0.0,11171.53,SUCCESS,0,0.0,,
BKG013361,HTL0238,CUST03010,2026-03-01,2026-03-09,2026-03-10,1,,Standard,Full Board,App,6913.12,5.0,6567.46,Success,no,0.0,,2.0
BKG013362,HTL0282,CUST00936,10/07/2025,2025-10-11,2025-10-12,1,1.0,Suite,Room Only,,18405.29,10.0,16564.76,Pending,no,0.0,,
BKG013363,HTL0297,CUST01541,2025-01-26,2025-01-31,2025-02-04,4,1.0,Executive,Full Board,App,51312.47,20.0,41049.98,Pending,FALSE,0.0,,
BKG013364,HTL0099,CUST03721,05/04/2025,2025-04-12,2025-04-13,1,1.0,Premium,Breakfast Included,Travel Agent,7690.17,5.0,7305.66,Failed,FALSE,0.0,,4.0
BKG013365,HTL0137,CUST02212,2023-12-02,2023-12-17,2023-12-19,2,1.0,Standard,Breakfast Included,App,25285.32,0.0,25285.32,success,0,0.0,15.0,
BKG013366,HTL0198,CUST03972,2023-12-17,2023-12-20,2023-12-28,8,2.0,Standard,Room Only,App,144393.78,,115515.02,SUCCESS,0,0.0,3.0,3.0
BKG013367,HTL0125,CUST00958,2025-02-18,2025-03-11,2025-03-14,3,2.0,Deluxe,Breakfast Included,app,47757.49,0.0,47757.49,success,N,0.0,21.0,
BKG013368,HTL0229,CUST03553,17/02/2025,2025-03-02,2025-03-04,2,1.0,Suite,Breakfast Included,Call Center,37369.51,25.0,28027.13,Success,0,0.0,13.0,4.0
BKG013369,HTL0193,CUST03289,2026-07-19,2026-07-19,2026-07-22,3,1.0,Standard,Room Only,Travel Agent,33499.65,10.0,30149.68,Pending,0,0.0,,4.0
BKG013370,HTL0026,CUST02620,2024-04-28,2024-05-03,2024-05-04,1,2.0,Deluxe,Breakfast Included,App,20941.54,10.0,18847.39,Failed,0,0.0,,
BKG013371,HTL0035,CUST03403,07/09/2025,2025-10-06,2025-10-07,1,1.0,Deluxe,Breakfast Included,Travel Agent,12366.47,0.0,12366.47,Success,no,0.0,,
BKG013372,HTL0207,CUST05076,2025-11-18,2025-11-27,2025-11-28,1,2.0,Deluxe,Half Board,Website,34491.83,0.0,34491.83,success,0,0.0,,
BKG013373,HTL0210,CUST05310,2024-07-08,2024-07-31,2024-08-03,3,1.0,Premium,Full Board,App,24198.05,5.0,22988.15,success,no,0.0,,3.0
BKG013374,HTL0019,CUST04029,2026-02-17,2026-02-27,2026-03-01,2,1.0,Suite,Half Board,App,10489.42,10.0,9440.48,Success,N,0.0,,4.0
BKG013375,HTL0059,CUST04005,2025-02-22,2025-02-28,2025-03-03,3,1.0,Executive,Breakfast Included,App,54319.63,15.0,46171.69,Failed,0,0.0,6.0,5.0
BKG013376,HTL0031,CUST02542,2024-09-20,2024-09-24,2024-09-27,3,1.0,Suite,Breakfast Included,app,42849.41,0.0,42849.41,Pending,no,0.0,4.0,
BKG013377,HTL0265,CUST00124,2025-03-28,2025-03-29,2025-03-30,1,1.0,Suite,Room Only,app,16023.93,0.0,16023.93,pending,No,0.0,1.0,
BKG013378,HTL0036,CUST02236,01/10/2023,2023-10-01,2023-10-02,1,1.0,Deluxe,Breakfast Included,App,9614.41,0.0,9614.41,failed,no,0.0,0.0,5.0
BKG013379,HTL0110,CUST03614,2024-10-12,2024-10-14,2024-10-15,1,2.0,Standard,Full Board,WEBSITE,14823.82,5.0,14082.63,Refunded,FALSE,0.0,,
BKG013380,HTL0052,CUST04333,24/02/2025,2025-02-25,2025-02-28,3,1.0,Standard,Breakfast Included,Website,24678.6,,23444.67,SUCCESS,N,0.0,1.0,
BKG013381,HTL0273,CUST05301,06/02/2025,2025-02-26,2025-03-04,6,1.0,Standard,Room Only,App,34153.53,15.0,29030.5,Success,No,0.0,20.0,4.0
BKG013382,HTL0194,CUST02760,2023-10-22,2023-11-01,2023-11-09,8,2.0,Premium,Breakfast Included,Travel Agent,174840.39,0.0,174840.39,SUCCESS,N,0.0,10.0,
BKG013383,HTL0101,CUST01395,22/05/2024,2024-06-24,2024-06-26,2,1.0,Suite,Half Board,Website,29024.03,5.0,27572.83,SUCCESS,FALSE,0.0,,3.0
BKG013384,HTL0092,CUST02383,2026-07-15,2026-07-26,2026-07-31,5,1.0,Standard,Breakfast Included,Call Center,18804.39,,16923.95,success,N,0.0,11.0,
BKG013385,HTL0289,CUST03316,29/04/2026,2026-05-05,2026-05-06,1,1.0,Standard,Breakfast Included,Website,7595.18,0.0,7595.18,success,N,0.0,6.0,
BKG013386,HTL0124,CUST01252,2024-01-09,2024-01-16,2024-01-17,1,2.0,Suite,Full Board,App,21428.69,15.0,18214.39,Success,0,0.0,7.0,
BKG013387,HTL0009,CUST01795,23/07/2026,2026-08-14,2026-08-15,1,1.0,Standard,Full Board,Travel Agent,7108.72,20.0,5686.98,Success,No,0.0,,1.0
BKG013388,HTL0102,CUST01965,28/02/2026,2026-03-01,2026-03-02,1,1.0,Deluxe,Breakfast Included,Call Center,14273.46,20.0,11418.77,Refunded,No,0.0,1.0,
BKG013389,HTL0185,CUST05081,2024-06-13,2024-06-15,2024-06-19,4,2.0,Standard,Breakfast Included,Website,77554.72,10.0,69799.25,Pending,no,0.0,2.0,
BKG013390,HTL0229,CUST04120,2025-10-18,2025-11-07,2025-11-08,1,1.0,Deluxe,Full Board,Website,15417.27,5.0,14646.41,failed,no,0.0,20.0,
BKG013391,HTL0070,CUST02198,2025-12-22,2026-01-10,2026-01-14,4,,Deluxe,Room Only,Website,52463.36,10.0,47217.02,success,no,0.0,19.0,3.0
BKG013392,HTL0192,CUST00405,2023-09-25,2023-10-11,2023-10-23,12,1.0,Deluxe,Room Only,Website,91591.44,0.0,91591.44,success,0,0.0,,5.0
BKG013393,HTL0178,CUST01048,2026-05-11,2026-05-13,2026-05-15,2,1.0,Deluxe,Room Only,App,24256.73,15.0,20618.22,Failed,N,0.0,2.0,3.0
BKG013394,HTL0017,CUST02378,2025-07-23,2025-07-26,2025-07-27,1,1.0,Premium,Room Only,,20409.36,5.0,19388.89,SUCCESS,No,0.0,,
BKG013395,HTL0134,CUST05052,2025-06-04,2025-07-01,2025-07-03,2,1.0,Deluxe,Breakfast Included,Travel Agent,16264.29,15.0,13824.65,failed,no,0.0,,2.0
BKG013396,HTL0230,CUST00250,31/10/2023,2023-11-17,2023-11-19,2,1.0,Standard,Half Board,App,16274.5,,14647.05,Success,0,0.0,17.0,
BKG013397,HTL0063,CUST03695,2025-03-03,2025-03-29,2025-04-06,8,1.0,Standard,Full Board,,87582.44,5.0,83203.32,failed,No,0.0,26.0,
BKG013398,HTL0140,CUST04873,2025-03-14,2025-04-04,2025-04-10,6,3.0,Suite,Half Board,Website,332704.72,15.0,282799.01,Pending,yes,260505.33,,
BKG013399,HTL0086,CUST01117,2024-09-23,2024-09-27,2024-09-28,1,2.0,Standard,Room Only,App,20723.35,0.0,20723.35,Pending,no,0.0,,
BKG013400,HTL0027,CUST02160,2025-11-02,2025-11-27,2025-11-29,2,1.0,Premium,Full Board,Call Center,19869.33,25.0,14902.0,success,no,0.0,,
BKG013401,HTL0230,CUST02205,27/04/2026,2026-05-08,2026-05-09,1,4.0,Deluxe,Full Board,,45742.36,0.0,45742.36,success,No,0.0,11.0,4.0
BKG013402,HTL0256,CUST01293,07/08/2026,2026-08-30,2026-09-05,6,1.0,Standard,Full Board,Call Center,67716.19,5.0,64330.38,Refunded,N,0.0,23.0,3.0
BKG013403,HTL0205,CUST05883,2023-11-24,2023-12-08,2023-12-09,1,1.0,Premium,Room Only,App,13669.43,5.0,12985.96,success,N,0.0,14.0,5.0
BKG013404,HTL0017,CUST03912,16/07/2025,2025-07-19,2025-07-23,4,2.0,Deluxe,Half Board,Travel Agent,115512.74,0.0,115512.74,success,FALSE,0.0,3.0,
BKG013405,HTL0242,CUST05999,02/08/2025,2025-08-08,2025-08-09,1,1.0,Suite,Room Only,Travel Agent,20680.92,0.0,20680.92,SUCCESS,N,0.0,,
BKG013406,HTL0263,CUST00446,2025-04-24,2025-04-28,2025-04-30,2,1.0,Deluxe,Breakfast Included,App,28204.95,20.0,22563.96,Success,No,0.0,,1.0
BKG013407,HTL0056,CUST04328,2025-04-09,2025-04-16,2025-04-17,1,3.0,Deluxe,Room Only,app,40835.57,0.0,40835.57,SUCCESS,no,0.0,,3.0
BKG013408,HTL0035,CUST00419,2025-09-10,2025-09-21,2025-09-24,3,4.0,Deluxe,Full Board,Website,138188.53,5.0,131279.1,pending,0,0.0,11.0,
BKG013409,HTL0056,CUST03973,2024-02-25,2024-02-29,2024-03-05,5,1.0,Standard,Breakfast Included,Travel Agent,60597.24,0.0,60597.24,pending,no,0.0,4.0,3.0
BKG013410,HTL0119,CUST00732,22/02/2025,2025-03-01,2025-03-03,2,1.0,Standard,Half Board,Website,30348.05,0.0,30348.05,Refunded,no,0.0,7.0,3.0
BKG013411,HTL0101,CUST04701,2024-04-08,2024-04-18,2024-04-19,1,1.0,Standard,Half Board,Website,9617.12,0.0,9617.12,Failed,no,0.0,,
BKG013412,HTL0293,CUST02007,08/11/2023,2023-11-23,2023-11-26,3,1.0,Deluxe,Room Only,app,34525.43,20.0,27620.34,success,No,0.0,,4.0
BKG013413,HTL0135,CUST04054,06/12/2024,2024-12-13,2024-12-14,1,2.0,Deluxe,Half Board,Website,22360.28,0.0,22360.28,Success,no,0.0,,
BKG013414,HTL0237,CUST00392,2024-10-15,2024-10-20,2024-10-23,3,1.0,Deluxe,Half Board,Travel Agent,48476.58,10.0,43628.92,Failed,N,0.0,5.0,4.0
BKG013415,HTL0141,CUST02820,2025-05-09,2025-05-23,2025-05-26,3,1.0,Standard,Half Board,App,47307.84,5.0,44942.45,Refunded,N,0.0,14.0,4.0
BKG013416,HTL0021,CUST00803,14/06/2026,2026-07-20,2026-07-22,2,1.0,Executive,Breakfast Included,,22406.28,0.0,22406.28,success,No,0.0,,
BKG013417,HTL0293,CUST03452,2026-03-28,2026-04-10,2026-04-11,1,1.0,Standard,Room Only,Website,9977.62,0.0,9977.62,failed,no,0.0,13.0,4.0
BKG013418,HTL0293,CUST04351,03/09/2024,2024-09-04,2024-09-05,1,1.0,Standard,Full Board,Travel Agent,11539.37,0.0,11539.37,Success,N,0.0,1.0,3.0
BKG013419,HTL0258,CUST04613,2026-05-08,2026-05-19,2026-05-21,2,2.0,Standard,Half Board,App,24689.11,,22220.2,success,No,0.0,11.0,2.0
BKG013420,HTL0072,CUST00991,17/07/2026,2026-07-17,2026-07-21,4,1.0,Premium,Breakfast Included,Website,81947.66,15.0,69655.51,Failed,0,0.0,0.0,3.0
BKG013421,HTL0111,CUST05815,2026-04-29,2026-04-29,2026-04-30,1,2.0,Standard,Full Board,Travel Agent,20872.37,0.0,20872.37,success,N,0.0,0.0,5.0
BKG013422,HTL0147,CUST03740,2024-06-28,2024-08-26,2024-08-29,3,1.0,Standard,Breakfast Included,App,19960.27,5.0,18962.26,Refunded,No,0.0,59.0,
BKG013423,HTL0273,CUST00682,2026-04-28,2026-04-28,2026-05-05,7,4.0,Deluxe,Breakfast Included,Website,229823.63,10.0,206841.27,SUCCESS,No,0.0,,
BKG013424,HTL0043,CUST00004,13/09/2024,2024-09-13,2024-09-16,3,1.0,Standard,Breakfast Included,Call Center,16476.32,20.0,13181.06,SUCCESS,no,0.0,0.0,5.0
BKG013425,HTL0189,CUST03988,2024-02-24,2024-03-20,2024-03-21,1,1.0,Standard,Room Only,App,12570.65,15.0,10685.05,Refunded,N,0.0,,
