hotel_id,Search_Date,Stay Date,Device,Search_Rank_Position,Click_Flag,Price Shown(INR),Competitor Avg Price,Occupancy Rate(%),Conversion_Flag
HTL0045,2024-05-10,2024-05-20,Desktop Web,,0,8019.6,8712.21,34.4,0
HTL0179,2024-04-01,2024-05-04,Mobile Web,2.0,0,7816.18,,65.7,0
HTL0157,2026-05-30,2026-06-28,,1.0,1,10898.57,9525.22,72.8,0
HTL0055,2024-10-08,2024-11-06,Mobile Web,2.0,1,8490.37,,60.4,0
HTL0034,2023-10-04,2023-10-20,Android App,4.0,0,7118.42,,71.5,0
HTL0050,2026-09-01,2026-09-18,Mobile Web,13.0,1,11600.38,12831.06,53.6,0
HTL0083,2024-10-30,2024-11-05,,1.0,0,7796.85,,58.7,0
HTL0207,2025-04-29,2025-05-08,IOS APP,4.0,1,12344.67,,68.6,0
HTL0085,2023-12-27,2024-01-06,,6.0,0,8216.92,,,0
HTL0151,2023-09-18,2023-10-12,,4.0,1,10213.64,,59.3,0
HTL0027,2025-03-17,2025-03-20,,3.0,0,8253.49,9380.51,5.5,0
HTL0184,2026-06-23,2026-07-10,,1.0,0,10443.06,,60.9,0
HTL0191,2025-01-06,2025-01-19,,8.0,1,7777.83,,39.7,0
HTL0006,2024-09-10,2024-09-17,Mobile Web,2.0,0,8994.17,,8.9,0
HTL0111,2024-09-03,2024-09-14,Desktop Web,2.0,1,11365.56,,27.1,0
HTL0033,2024-07-09,2024-07-17,,13.0,1,10272.99,,56.6,0
HTL0178,2024-07-18,2024-07-27,android app,3.0,0,13555.15,14280.35,37.5,0
HTL0103,2025-08-03,2025-08-03,android app,25.0,0,6173.93,,,0
HTL0256,2024-03-28,2024-04-02,,1.0,1,10000.36,9607.8,32.9,1
HTL0123,2024-03-22,2024-03-26,android app,13.0,0,11079.11,,,0
HTL0281,2025-06-26,2025-06-27,Android App,1.0,1,6290.59,6202.1,48.4,1
HTL0077,2025-01-15,2025-02-03,,19.0,1,9052.91,8969.05,53.1,1
HTL0229,2025-10-11,2025-10-12,Android App,5.0,0,12116.81,,22.7,0
HTL0113,2025-05-27,2025-07-02,,5.0,0,5719.27,5172.57,25.7,0
HTL0161,2025-06-21,2025-06-26,iOS App,20.0,0,6857.42,,70.5,0
HTL0223,2023-09-25,2023-11-23,android app,3.0,1,9976.01,11976.51,83.9,0
HTL0211,2025-08-13,2025-08-19,android app,1.0,0,8889.16,7887.71,44.4,0
HTL0141,2024-06-06,2024-07-06,android app,5.0,1,14163.27,,66.9,0
HTL0110,2025-10-10,2025-10-30,iOS App,4.0,0,8359.83,7319.19,66.0,0
HTL0008,2025-06-03,2025-06-07,Mobile Web,11.0,0,11460.38,11770.62,43.5,0
HTL0025,2025-10-08,2025-10-10,Mobile Web,11.0,0,9607.29,,27.3,0
HTL0022,2024-01-16,2024-01-25,,3.0,1,9035.16,,5.0,0
HTL0291,2024-11-20,2024-11-28,android app,7.0,0,6685.91,5826.06,26.8,0
HTL0021,2025-08-09,2025-08-18,android app,10.0,0,12378.53,13698.47,26.3,0
HTL0095,2026-05-13,2026-05-31,iOS App,1.0,1,10071.82,9994.63,24.4,1
HTL0226,2025-09-25,2025-09-26,IOS APP,4.0,0,12764.43,,43.4,0
HTL0173,2024-01-25,2024-01-27,iOS App,10.0,0,10230.26,,27.8,0
HTL0128,2026-07-18,2026-08-01,Desktop Web,1.0,0,9419.62,,5.0,0
HTL0088,2023-11-01,2023-12-26,android app,,0,12830.31,12628.48,100.0,0
HTL0300,2024-09-07,2024-10-12,Android App,4.0,1,10231.49,10414.41,34.4,0
HTL0170,2023-11-28,2023-11-28,,2.0,1,10515.99,10944.85,70.3,0
HTL0184,2026-09-05,2026-09-05,,13.0,0,9889.16,,39.7,0
HTL0158,2024-08-26,2024-09-05,,10.0,0,9866.82,9285.37,86.3,0
HTL0195,2025-09-24,2025-10-05,,16.0,0,9951.47,10056.04,,0
HTL0239,2024-08-12,2024-08-23,Android App,1.0,0,9310.28,,51.5,0
HTL0239,2025-06-05,2025-06-23,Mobile Web,5.0,0,8979.35,,45.4,0
HTL0231,2025-03-19,2025-03-31,,2.0,0,13241.81,,25.0,0
HTL0220,2026-05-11,2026-05-15,IOS APP,2.0,0,9962.16,10431.44,51.1,0
HTL0284,2024-03-15,2024-03-17,Mobile Web,12.0,1,6052.81,7122.31,36.5,0
HTL0186,2025-07-13,2025-07-19,,1.0,1,3763.91,,,0
HTL0109,2024-09-06,2024-10-21,Mobile Web,5.0,0,6058.79,,53.9,0
HTL0167,2026-08-24,2026-08-28,iOS App,4.0,0,12233.31,10340.8,,0
HTL0151,2025-01-28,2025-02-16,,2.0,0,9627.91,,79.7,0
HTL0299,2024-04-08,2024-05-09,Desktop Web,11.0,1,10791.6,11679.88,72.8,0
HTL0118,2025-05-04,2025-06-20,Android App,5.0,1,9864.82,,13.9,0
HTL0273,2024-03-03,2024-03-15,Mobile Web,3.0,0,6593.75,,46.1,0
HTL0015,2026-04-26,2026-04-30,iOS App,4.0,1,10324.31,12198.64,56.7,0
HTL0238,2024-01-01,2024-01-08,,21.0,0,6525.91,7869.02,27.2,0
HTL0137,2023-11-30,2023-12-14,,11.0,0,9790.09,,68.9,0
HTL0035,2026-01-19,2026-01-26,,10.0,0,9953.46,10230.68,52.1,0
HTL0150,2024-10-23,2024-10-25,IOS APP,4.0,1,9316.07,,48.1,1
HTL0186,2026-04-17,2026-04-18,Android App,24.0,0,4515.84,,65.4,0
HTL0185,2025-06-11,2025-06-16,,4.0,0,9752.35,8766.4,54.6,0
HTL0064,2024-08-31,2024-10-04,,17.0,0,8715.19,8686.83,40.6,0
HTL0210,2024-03-04,2024-03-18,iOS App,5.0,1,5253.88,5231.03,48.7,0
HTL0239,2025-08-31,2025-08-31,IOS APP,8.0,0,8542.88,,35.1,0
HTL0169,2025-04-29,2025-05-04,Android App,4.0,0,9490.2,9234.6,45.3,0
HTL0233,2024-09-05,2024-11-06,Android App,10.0,0,9196.73,,29.1,0
HTL0106,2025-12-04,2025-12-17,android app,1.0,0,11327.9,,34.2,0
HTL0054,2024-04-25,2024-04-28,IOS APP,5.0,0,11156.69,,18.1,0
HTL0181,2025-06-07,2025-07-09,Android App,3.0,0,6348.07,,74.8,0
HTL0114,2023-09-28,2023-10-17,iOS App,21.0,1,10333.02,,36.9,1
HTL0186,2023-11-16,2023-12-24,,3.0,1,3494.72,3539.88,62.8,0
HTL0053,2025-05-17,2025-05-21,,38.0,0,8167.66,,42.2,0
HTL0201,2024-07-06,2024-07-15,Mobile Web,5.0,0,6391.66,6195.21,,0
HTL0040,2025-04-09,2025-04-23,Mobile Web,8.0,0,9510.36,,,0
HTL0109,2026-05-04,2026-05-28,android app,21.0,1,5668.89,6022.83,28.7,1
HTL0282,2026-02-24,2026-03-17,Android App,,1,9071.66,,40.2,0
HTL0094,2024-01-30,2024-02-05,iOS App,1.0,0,6964.6,,,0
HTL0277,2024-03-01,2024-04-02,,1.0,1,9560.24,9084.16,43.9,1
HTL0069,2025-12-08,2025-12-09,,1.0,0,8377.73,9122.04,58.0,0
HTL0052,2025-02-26,2025-03-06,iOS App,7.0,0,6871.19,,73.8,0
HTL0166,2023-12-27,2024-01-26,Desktop Web,5.0,0,8980.28,7769.17,64.5,0
HTL0083,2025-06-30,2025-07-01,Mobile Web,5.0,0,9155.51,,50.6,0
HTL0081,2024-02-08,2024-03-05,Android App,5.0,1,7875.16,,63.6,0
HTL0066,2026-01-05,2026-03-14,,15.0,0,15565.07,,67.1,0
HTL0090,2024-09-27,2024-10-10,,13.0,1,7693.12,,66.7,0
HTL0266,2025-12-18,2025-12-29,IOS APP,22.0,0,6232.81,6756.16,58.2,0
HTL0213,2025-05-05,2025-05-25,iOS App,1.0,0,11935.09,,77.6,0
HTL0106,2023-12-02,2023-12-03,Android App,6.0,1,8835.23,,49.4,0
HTL0059,2024-12-01,2024-12-07,,3.0,0,12292.71,11640.89,53.5,0
HTL0055,2026-02-05,2026-02-16,Android App,10.0,0,8313.46,,53.1,0
HTL0023,2024-01-13,2024-01-30,Android App,1.0,0,3864.1,4040.98,80.9,0
HTL0033,2025-02-02,2025-02-24,,5.0,0,10947.18,,21.1,0
HTL0006,2025-05-23,2025-06-15,,1.0,0,8510.38,,60.9,0
HTL0101,2026-04-10,2026-04-19,,13.0,1,10683.95,,71.3,0
HTL0182,2025-02-06,2025-02-19,,4.0,1,10137.33,,26.1,0
HTL0103,2026-02-08,2026-02-11,,4.0,1,7498.82,,55.7,0
HTL0033,2025-01-08,2025-02-17,IOS APP,26.0,0,10305.53,,,0
HTL0086,2025-02-24,2025-03-02,IOS APP,1.0,1,8613.35,,50.7,0
HTL0045,2026-07-06,2026-07-31,Desktop Web,1.0,1,10073.07,,56.8,0
HTL0220,2025-12-17,2025-12-28,Mobile Web,3.0,0,9881.63,8858.55,18.1,0
HTL0034,2026-05-08,2026-06-02,iOS App,1.0,0,9055.24,,39.7,0
HTL0095,2025-02-26,2025-03-02,Mobile Web,12.0,1,9612.26,8896.82,,1
HTL0262,2024-07-22,2024-07-24,Android App,18.0,0,4421.7,,78.4,0
HTL0179,2026-05-27,2026-06-01,iOS App,1.0,0,8347.29,,91.0,0
HTL0112,2024-02-27,2024-03-04,Mobile Web,1.0,1,8438.87,,56.6,0
HTL0111,2025-04-20,2025-06-26,Android App,12.0,1,8926.47,9614.55,42.1,0
HTL0127,2023-10-01,2023-10-13,Desktop Web,2.0,0,14698.81,,40.1,0
HTL0129,2024-03-15,2024-03-20,,2.0,1,6992.14,,45.7,1
HTL0067,2023-12-07,2024-01-20,,14.0,0,12801.07,,65.7,0
HTL0011,2026-05-09,2026-06-01,IOS APP,1.0,0,4064.64,4340.22,30.5,0
HTL0291,2025-10-05,2025-10-13,android app,1.0,0,6457.98,6507.83,99.6,0
HTL0041,2026-04-03,2026-05-03,,20.0,0,9998.82,9756.4,37.3,0
HTL0021,2024-03-06,2024-03-25,,6.0,1,14884.59,15739.04,86.6,1
HTL0189,2026-06-23,2026-06-24,,4.0,1,12298.12,12828.32,56.0,0
HTL0272,2025-11-15,2025-11-17,Desktop Web,7.0,1,12512.18,,48.0,1
HTL0229,2023-10-18,2023-10-18,,9.0,1,11442.58,,48.7,0
HTL0165,2024-01-16,2024-01-20,,3.0,1,7652.15,,35.6,0
HTL0017,2026-06-25,2026-07-21,,,0,10309.55,9297.53,57.6,0
HTL0160,2025-05-06,2025-06-12,android app,8.0,1,6812.09,,53.0,0
HTL0108,2024-02-22,2024-03-27,,1.0,1,9495.8,,,1
HTL0075,2024-06-26,2024-06-28,iOS App,2.0,1,12867.89,9800.93,60.7,0
HTL0066,2024-07-16,2024-07-22,,25.0,0,11914.15,14426.27,38.7,0
HTL0296,2024-01-21,2024-01-22,Mobile Web,12.0,0,6307.78,,69.2,0
HTL0248,2025-06-09,2025-06-13,iOS App,4.0,1,13116.27,,42.0,1
HTL0192,2025-02-22,2025-03-05,Desktop Web,1.0,1,4634.75,4807.35,22.2,0
HTL0263,2026-09-10,2026-09-20,,6.0,1,8416.73,,48.6,0
HTL0075,2026-07-01,2026-08-04,Android App,29.0,0,10696.28,10315.54,66.9,0
HTL0156,2025-07-16,2025-08-20,Mobile Web,1.0,1,9128.14,,27.2,0
HTL0038,2025-09-12,2025-09-25,Mobile Web,,0,8558.6,,66.9,0
HTL0239,2023-11-03,2023-11-06,Android App,1.0,0,9470.51,,61.7,0
HTL0143,2025-04-20,2025-04-26,,8.0,0,10479.76,,28.6,0
HTL0009,2024-07-31,2024-08-05,,5.0,0,7586.04,7566.44,63.5,0
HTL0003,2026-09-07,2026-09-12,Mobile Web,4.0,1,9472.24,,56.3,0
HTL0270,2024-04-02,2024-04-18,IOS APP,1.0,0,8853.37,8705.34,51.4,0
HTL0216,2024-08-17,2024-08-20,iOS App,21.0,1,8139.21,8397.72,,0
HTL0069,2025-09-12,2025-09-27,android app,,0,8172.14,8979.88,48.1,0
HTL0212,2025-12-01,2025-12-04,Android App,2.0,0,11626.57,,87.6,0
HTL0016,2025-07-12,2025-08-09,Mobile Web,2.0,1,10890.05,9312.93,29.0,0
HTL0253,2026-07-08,2026-07-10,IOS APP,1.0,0,9043.13,,41.2,0
HTL0027,2024-05-29,2024-07-25,android app,10.0,1,8030.13,8035.83,78.9,0
HTL0283,2026-06-06,2026-06-16,IOS APP,6.0,0,11905.34,,22.5,0
HTL0207,2024-07-26,2024-07-31,Android App,12.0,0,12970.07,,82.6,0
HTL0238,2026-09-04,2026-09-05,,30.0,0,6849.51,8189.09,33.8,0
HTL0148,2024-12-02,2024-12-09,,1.0,0,7095.3,8125.41,76.4,0
HTL0272,2024-07-06,2024-07-22,,3.0,1,15151.96,14528.71,74.3,0
HTL0065,2026-04-18,2026-04-28,android app,10.0,0,8346.61,10350.39,45.4,0
HTL0039,2026-04-01,2026-04-22,Mobile Web,18.0,0,8294.46,6959.84,,0
HTL0107,2024-04-23,2024-05-11,Mobile Web,8.0,1,13139.77,12334.35,34.0,0
HTL0161,2025-09-18,2025-10-26,Android App,1.0,0,6322.41,5679.18,44.5,0
HTL0255,2025-12-19,2025-12-19,Desktop Web,6.0,1,9113.33,,,0
HTL0186,2026-05-07,2026-06-03,Android App,1.0,0,3683.02,3487.92,63.1,0
HTL0052,2026-09-15,2026-09-29,Android App,8.0,1,7728.67,5265.57,28.7,0
HTL0051,2024-01-15,2024-01-25,Mobile Web,21.0,0,9862.21,8414.65,45.2,0
HTL0069,2025-01-19,2025-04-12,android app,4.0,1,9486.68,,68.3,1
HTL0161,2024-05-20,2024-05-27,iOS App,2.0,0,6389.11,6205.5,53.8,0
HTL0040,2025-02-13,2025-03-04,iOS App,13.0,0,8627.15,8266.2,47.9,0
HTL0074,2026-03-13,2026-03-14,IOS APP,9.0,1,4432.61,4600.67,55.6,0
HTL0182,2025-03-22,2025-03-30,,11.0,1,9821.91,9271.52,59.8,0
HTL0082,2025-02-26,2025-03-10,Desktop Web,5.0,0,11281.33,,34.3,0
HTL0042,2025-11-01,2025-11-01,IOS APP,10.0,0,11015.68,12903.76,,0
HTL0009,2025-06-20,2025-06-27,iOS App,9.0,0,8144.72,,63.6,0
HTL0027,2024-03-08,2024-03-16,iOS App,7.0,0,7764.11,7580.14,68.2,0
HTL0285,2026-03-03,2026-04-02,Android App,19.0,1,9156.02,8011.58,62.9,1
HTL0021,2024-12-04,2024-12-25,Android App,11.0,0,14683.19,,80.7,0
HTL0153,2026-05-21,2026-06-12,iOS App,1.0,1,7930.01,7843.05,38.2,0
HTL0142,2026-04-16,2026-05-02,iOS App,5.0,1,7679.83,,,1
HTL0189,2026-02-15,2026-02-23,Desktop Web,1.0,0,12156.26,,54.3,0
HTL0224,2025-08-26,2025-09-09,Android App,4.0,0,8604.11,,5.0,0
HTL0174,2024-09-20,2024-10-15,iOS App,14.0,1,9467.4,,,0
HTL0154,2026-05-09,2026-05-17,Desktop Web,7.0,0,6371.03,,83.0,0
HTL0038,2025-03-16,2025-03-26,Mobile Web,19.0,0,8819.16,8622.96,42.4,0
HTL0297,2024-05-02,2024-05-16,Mobile Web,14.0,0,8123.33,6628.06,54.9,0
HTL0185,2023-09-28,2023-09-28,Android App,2.0,1,8168.07,,33.7,1
HTL0205,2025-09-03,2025-09-12,android app,1.0,1,7975.9,,36.7,0
HTL0179,2025-12-14,2025-12-15,,1.0,0,8151.03,7431.73,45.0,0
HTL0105,2024-08-13,2024-08-22,iOS App,6.0,1,8632.41,9785.27,54.3,0
HTL0276,2023-12-19,2024-01-15,,6.0,0,9605.24,,,0
HTL0294,2025-09-14,2025-09-29,android app,10.0,1,9687.7,9146.85,23.5,0
HTL0259,2024-01-16,2024-01-16,Android App,3.0,1,8674.31,,75.6,0
HTL0075,2026-02-22,2026-02-23,,5.0,1,11144.85,,45.6,0
HTL0135,2026-01-09,2026-02-02,,12.0,0,7454.54,8807.97,42.8,0
HTL0090,2026-04-21,2026-04-22,Android App,1.0,1,10384.52,12115.4,49.5,0
HTL0041,2024-07-23,2024-08-03,android app,1.0,0,10007.66,11289.94,,0
HTL0049,2026-06-02,2026-06-02,,1.0,1,12561.08,13270.6,19.5,0
HTL0216,2024-06-26,2024-07-03,,8.0,1,10532.02,10121.26,39.0,0
HTL0262,2026-08-17,2026-08-18,IOS APP,1.0,1,4366.26,,81.5,0
HTL0240,2024-03-14,2024-04-23,IOS APP,1.0,1,7852.68,,67.4,0
HTL0057,2024-11-15,2024-11-24,iOS App,2.0,0,8690.79,9652.27,63.0,0
HTL0088,2026-06-12,2026-06-22,,6.0,0,8371.56,,91.7,0
HTL0062,2025-07-16,2025-08-01,Desktop Web,1.0,1,11879.28,12387.57,57.5,1
HTL0081,2024-02-20,2024-02-29,IOS APP,25.0,1,7079.19,,41.6,0
HTL0254,2025-10-15,2025-11-18,Android App,1.0,1,11803.32,,43.6,0
HTL0209,2026-01-11,2026-01-11,Mobile Web,1.0,0,11669.76,11120.79,60.3,0
HTL0135,2024-11-16,2024-11-17,IOS APP,8.0,0,8210.99,,21.9,0
HTL0279,2024-03-26,2024-04-16,,1.0,1,6484.32,,46.1,0
HTL0241,2024-10-08,2024-11-08,Desktop Web,5.0,0,8008.22,,61.7,0
HTL0195,2025-03-28,2025-03-30,IOS APP,1.0,0,12278.77,13533.89,34.2,0
HTL0252,2024-09-14,2024-10-01,iOS App,11.0,0,5410.72,6547.52,76.2,0
HTL0148,2024-02-07,2024-02-14,Desktop Web,1.0,0,7201.37,,,0
HTL0146,2024-03-15,2024-04-15,,10.0,1,9692.28,,49.2,0
HTL0063,2026-05-21,2026-05-25,,1.0,1,9350.37,7788.51,,0
HTL0111,2023-12-07,2023-12-16,IOS APP,1.0,1,11804.68,,83.3,1
HTL0260,2025-05-06,2025-05-13,IOS APP,16.0,0,8461.14,10146.54,,0
HTL0191,2024-04-08,2024-05-10,iOS App,3.0,0,10086.65,,92.3,0
HTL0285,2026-09-07,2026-09-27,Android App,4.0,0,10033.24,,45.4,0
HTL0281,2024-05-05,2024-05-11,Mobile Web,1.0,0,7512.39,,33.7,0
HTL0004,2026-08-11,2026-08-22,Mobile Web,3.0,1,12718.11,,53.3,0
HTL0228,2025-06-12,2025-06-13,android app,1.0,0,10072.89,8362.83,52.8,0
HTL0036,2024-08-07,2024-08-22,android app,18.0,0,7041.13,8313.89,61.6,0
HTL0073,2023-12-03,2023-12-06,,5.0,1,5202.09,,58.6,1
HTL0159,2024-08-07,2024-08-21,,19.0,0,8829.33,,68.3,0
HTL0029,2024-03-20,2024-03-25,Android App,1.0,0,11874.18,,84.4,0
HTL0230,2024-05-04,2024-05-15,iOS App,5.0,0,7661.23,7970.71,30.3,0
HTL0223,2025-08-05,2025-08-05,,,0,11630.95,13020.5,57.0,0
HTL0264,2026-02-04,2026-02-09,,,1,9011.43,,49.9,0
HTL0050,2025-11-23,2025-12-13,,10.0,0,10716.49,,67.4,0
HTL0088,2024-01-27,2024-02-05,Mobile Web,41.0,0,11005.74,,56.1,0
HTL0203,2025-10-04,2025-10-06,Mobile Web,6.0,0,6616.69,,59.9,0
HTL0013,2024-03-12,2024-03-28,IOS APP,1.0,0,7931.17,,57.8,0
HTL0238,2024-09-23,2024-09-23,,2.0,0,7989.47,8449.17,71.0,0
HTL0194,2025-12-20,2026-01-02,Desktop Web,2.0,1,10478.49,11116.75,62.4,0
HTL0155,2024-11-06,2024-11-22,IOS APP,2.0,0,10552.9,8676.11,34.4,0
HTL0087,2023-10-03,2023-10-06,android app,2.0,1,12415.14,,,0
HTL0182,2026-02-08,2026-02-10,,9.0,0,10670.38,11550.18,,0
HTL0223,2026-06-13,2026-06-20,,1.0,0,10901.03,11068.37,73.4,0
HTL0122,2025-01-02,2025-01-03,,38.0,0,5504.67,5488.76,88.6,0
HTL0184,2023-12-06,2023-12-11,Mobile Web,15.0,1,8297.3,,43.5,0
HTL0149,2025-11-08,2025-11-17,IOS APP,7.0,0,11345.01,,25.8,0
HTL0067,2026-05-07,2026-05-07,Desktop Web,1.0,0,11964.77,11060.04,46.7,0
HTL0225,2026-03-27,2026-04-18,,10.0,0,7680.2,,32.5,0
HTL0105,2025-02-01,2025-02-06,IOS APP,17.0,0,8374.95,,65.4,0
HTL0010,2023-11-17,2023-12-03,Mobile Web,9.0,0,12180.95,,65.4,0
HTL0222,2025-02-07,2025-03-12,,1.0,1,7538.68,,81.3,1
HTL0150,2026-01-13,2026-01-22,,6.0,1,8370.45,9786.4,37.5,0
HTL0178,2024-05-11,2024-05-12,android app,6.0,1,10382.91,,24.1,0
HTL0113,2025-02-10,2025-02-25,IOS APP,1.0,1,5519.16,5134.11,,0
HTL0254,2025-11-14,2026-01-10,IOS APP,3.0,1,8706.22,7707.06,,0
HTL0026,2025-10-25,2025-10-26,android app,7.0,0,7284.23,,74.0,0
HTL0298,2026-06-12,2026-06-13,Android App,8.0,0,11431.59,,37.8,0
HTL0234,2025-07-24,2025-07-31,android app,3.0,1,9810.23,,51.8,0
HTL0176,2026-01-16,2026-01-26,IOS APP,7.0,0,8603.53,8065.45,,0
HTL0104,2024-07-11,2024-08-04,Android App,,0,9316.3,6906.35,64.2,0
HTL0285,2024-08-11,2024-08-20,android app,4.0,0,9282.23,,72.9,0
HTL0186,2026-01-30,2026-01-30,android app,3.0,1,3895.31,,,0
HTL0159,2026-02-19,2026-02-19,iOS App,31.0,0,8793.76,,21.1,0
HTL0059,2024-04-16,2024-04-28,Mobile Web,36.0,0,12836.99,12149.05,59.6,0
HTL0116,2026-03-14,2026-04-03,android app,7.0,0,11640.59,10026.04,51.5,0
HTL0119,2026-03-20,2026-03-28,Mobile Web,7.0,1,13492.72,,27.7,0
HTL0171,2026-06-10,2026-07-16,iOS App,29.0,1,7372.22,,27.5,0
HTL0278,2026-05-31,2026-06-10,,6.0,1,9490.44,,91.7,0
HTL0077,2024-08-25,2024-08-31,,5.0,0,9766.71,9710.89,66.3,0
HTL0112,2025-08-23,2025-09-07,Android App,13.0,0,9215.17,9639.42,35.0,0
HTL0117,2025-03-02,2025-03-09,IOS APP,2.0,0,8075.99,8459.45,7.9,0
HTL0078,2025-10-05,2025-10-05,iOS App,3.0,1,6386.39,6186.94,53.1,0
HTL0235,2026-01-14,2026-01-14,Android App,1.0,1,10763.09,,55.3,1
HTL0077,2025-05-28,2025-06-26,,26.0,0,8641.09,8440.73,50.1,0
HTL0164,2026-03-03,2026-03-16,Desktop Web,3.0,1,10003.37,,46.2,0
HTL0192,2026-01-14,2026-02-03,iOS App,15.0,0,6229.37,6010.65,,0
HTL0221,2025-07-28,2025-07-28,IOS APP,14.0,1,10004.37,,36.8,0
HTL0143,2026-01-12,2026-01-23,,1.0,1,10928.09,,41.4,0
HTL0165,2026-01-30,2026-02-04,,10.0,1,11180.27,11579.58,,0
HTL0227,2025-12-26,2025-12-31,,4.0,0,13798.07,,45.0,0
HTL0118,2023-11-29,2023-12-15,android app,3.0,1,9863.44,,48.4,0
HTL0164,2025-02-03,2025-02-18,Desktop Web,8.0,0,7577.38,7147.91,45.5,0
HTL0078,2026-01-10,2026-01-21,Desktop Web,16.0,1,4762.45,5517.17,72.3,1
HTL0196,2024-10-17,2024-10-31,Mobile Web,11.0,0,9275.27,7683.67,71.4,0
HTL0282,2025-07-10,2025-08-05,android app,1.0,1,9566.13,,64.2,0
HTL0060,2026-01-21,2026-03-07,Android App,6.0,1,3961.75,3338.57,66.4,1
HTL0187,2025-07-26,2025-07-28,Desktop Web,16.0,0,10256.11,,72.0,0
HTL0038,2025-10-18,2025-11-08,android app,9.0,0,10430.88,,52.6,0
HTL0152,2025-07-30,2025-07-30,Desktop Web,9.0,0,11432.83,,62.8,0
HTL0059,2024-04-30,2024-05-09,android app,1.0,0,13847.26,,,0
HTL0103,2026-08-03,2026-09-08,Mobile Web,1.0,1,7056.19,,58.7,1
HTL0019,2024-05-03,2024-05-10,iOS App,1.0,0,3712.83,3700.19,23.4,0
HTL0076,2024-08-05,2024-08-14,android app,24.0,0,6986.44,6308.03,37.4,0
HTL0003,2026-03-28,2026-04-01,iOS App,3.0,1,9001.63,8343.45,,0
HTL0005,2023-11-27,2023-12-08,,12.0,1,9569.04,,28.1,1
HTL0286,2026-07-14,2026-07-31,iOS App,2.0,0,10902.52,,33.6,0
HTL0137,2025-03-06,2025-03-11,IOS APP,19.0,0,8400.22,,54.3,0
HTL0115,2025-01-11,2025-01-14,,1.0,0,12267.03,,44.2,0
HTL0093,2025-01-15,2025-01-19,,1.0,0,7179.96,5962.16,51.6,0
HTL0166,2023-11-21,2023-12-16,Mobile Web,4.0,0,9711.69,9866.79,48.4,0
HTL0121,2025-10-06,2025-10-15,,1.0,0,6942.12,5861.92,64.0,0
HTL0274,2026-07-22,2026-08-03,iOS App,11.0,1,6735.3,,72.1,0
HTL0228,2024-07-22,2024-08-04,,,1,11596.62,,65.5,0
HTL0176,2024-03-25,2024-03-31,Mobile Web,3.0,1,10687.16,,,1
HTL0145,2024-08-06,2024-08-08,,2.0,1,8476.9,7612.34,,1
HTL0082,2023-11-01,2023-11-09,IOS APP,4.0,1,12031.58,,50.3,0
HTL0105,2024-08-23,2024-09-02,,6.0,1,8331.46,7208.45,40.2,0
HTL0227,2025-03-25,2025-03-29,Mobile Web,1.0,0,9780.71,10682.72,37.9,0
HTL0223,2026-07-01,2026-10-02,,1.0,1,11678.79,,52.1,1
HTL0115,2026-04-16,2026-05-16,,6.0,0,12513.31,,44.8,0
HTL0133,2026-09-06,2026-09-10,Desktop Web,5.0,0,9834.84,,37.0,0
HTL0168,2025-08-18,2025-10-28,,2.0,1,10345.55,9059.46,32.9,1
HTL0037,2024-01-01,2024-01-10,iOS App,1.0,1,8967.92,9131.7,46.1,0
HTL0187,2024-11-07,2024-11-30,IOS APP,18.0,0,10255.32,10601.41,64.6,0
HTL0151,2024-05-14,2024-05-16,,1.0,1,10485.27,10095.6,66.4,0
HTL0107,2024-06-12,2024-06-29,iOS App,6.0,0,10954.79,,47.3,0
HTL0178,2023-11-24,2023-12-17,android app,11.0,1,11013.09,12470.54,56.9,0
HTL0128,2024-05-06,2024-05-18,iOS App,20.0,0,8582.02,6785.63,78.6,0
HTL0275,2024-10-27,2024-10-28,IOS APP,10.0,0,8847.78,,,0
HTL0272,2025-02-22,2025-03-02,,1.0,0,12880.06,11523.26,60.6,0
HTL0247,2025-06-24,2025-07-04,,7.0,1,10415.21,11825.89,9.1,0
HTL0263,2026-07-03,2026-07-05,,4.0,1,10625.21,,32.3,0
HTL0252,2026-01-30,2026-02-11,iOS App,12.0,1,5379.7,,34.3,0
HTL0110,2025-07-10,2025-07-17,Desktop Web,2.0,0,6167.48,7034.73,32.5,0
HTL0079,2024-04-11,2024-04-14,,6.0,0,4830.84,6153.36,46.0,0
HTL0148,2025-05-23,2025-06-02,IOS APP,3.0,0,8216.52,6800.27,34.4,0
HTL0227,2025-08-02,2025-08-11,Android App,6.0,0,8556.3,,51.2,0
HTL0211,2025-10-24,2025-12-03,Android App,3.0,0,9307.23,11429.96,59.1,0
HTL0052,2024-10-19,2024-10-19,Mobile Web,1.0,0,7439.98,7735.29,64.2,0
HTL0160,2024-09-12,2024-09-30,android app,,0,5502.56,5692.28,62.0,0
HTL0267,2024-03-29,2024-05-06,Android App,1.0,0,12311.71,,71.5,0
HTL0102,2023-10-31,2023-11-22,iOS App,4.0,0,6876.77,,15.6,0
HTL0164,2024-09-20,2024-10-08,,13.0,0,10556.02,,59.5,0
HTL0068,2024-03-27,2024-03-29,Android App,13.0,1,9111.89,,46.3,0
HTL0038,2026-07-24,2026-07-29,Android App,7.0,1,7814.04,7825.15,,0
HTL0102,2024-09-03,2024-09-04,,7.0,0,6094.31,,33.5,0
HTL0264,2024-05-21,2024-05-23,android app,3.0,0,7100.94,6210.83,56.5,0
